0,len-slider,1000,Len Slider
delete_private_job_listings,wp-job-manager,100000,WP Job Manager
delete_private_klaviyo_shop_carts,klaviyo-for-woocommerce,1000,Klaviyo for WooCommerce
delete_private_landing_pages,landing-pages,10000,WordPress Landing Pages
delete_private_leads,cta,10000,WordPress Calls to Action
delete_private_leads,landing-pages,10000,WordPress Landing Pages
delete_private_leads,leads,7000,WordPress Leads
delete_private_legalpack_pages,legalpack,400,Legalpack
delete_private_lessons,lifterlms,8000,LifterLMS
delete_private_listings,auto-listings,400,Auto Listings
delete_private_listings,wp-real-estate,400,WP Real Estate
delete_private_listings,wpcasa,2000,WPCasa
delete_private_lp_courses,learnpress,50000,LearnPress – WordPress LMS Plugin
delete_private_lp_lessons,learnpress,50000,LearnPress – WordPress LMS Plugin
delete_private_lp_orders,learnpress,50000,LearnPress – WordPress LMS Plugin
delete_private_meals,restaurant-manager,800,Restaurant Manager
delete_private_memberships,lifterlms,8000,LifterLMS
delete_private_mp_menu_items,mp-restaurant-menu,6000,Restaurant Menu by MotoPress
delete_private_mprm_orders,mp-restaurant-menu,6000,Restaurant Menu by MotoPress
delete_private_nc_references,nelio-content,7000,Nelio Content – Social Media Marketing Automation
delete_private_nemus-sliders,nemus-slider,2000,Nemus Slider
delete_private_opalestate_agentss,opal-estate,1000,Opal Estate
delete_private_opalestate_propertiess,opal-estate,1000,Opal Estate
delete_private_packages,essential-real-estate,3000,Essential Real Estate
delete_private_payments,pronamic-ideal,6000,Pronamic Pay
delete_private_playlists,radio-station,1000,Radio Station
delete_private_plugin_filters,plugin-organizer,10000,Plugin Organizer
delete_private_plugin_groups,plugin-organizer,10000,Plugin Organizer
delete_private_portfolio_projects,custom-content-portfolio,1000,Custom Content Portfolio
delete_private_portfolios,flash-toolkit,30000,Flash Toolkit
delete_private_portfolios,suffice-toolkit,5000,Suffice Toolkit
delete_private_pricing_rates,awebooking,6000,AweBooking – Hotel Booking System
delete_private_product_sets,datafeedr-product-sets,1000,Datafeedr Product Sets
delete_private_products,design-approval-system,500,Design Approval System
delete_private_products,easy-digital-downloads,60000,Easy Digital Downloads
delete_private_products,ecommerce-product-catalog,10000,eCommerce Product Catalog Plugin for WordPress
delete_private_products,gnucommerce,1000,GNUCommerce
delete_private_products,jigoshop,4000,Jigoshop
delete_private_products,jigoshop-ecommerce,400,Jigoshop eCommerce
delete_private_products,post-type-x,1000,Product Catalog X
delete_private_products,products,300,WP Products
delete_private_products,webmaster-user-role,8000,Webmaster User Role
delete_private_products,woocommerce,4000000,WooCommerce
delete_private_products,wordpress-ecommerce,3000,MarketPress – WordPress eCommerce
delete_private_projects,upstream,1000,WordPress Project Management by UpStream
delete_private_propertys,essential-real-estate,3000,Essential Real Estate
delete_private_psp_projects,project-panorama-lite,1000,Project Panorama
delete_private_questions,lifterlms,8000,LifterLMS
delete_private_quizzes,lifterlms,8000,LifterLMS
delete_private_quotes,mg-quotes,300,mg Quotes
delete_private_redirects,wp-redirects,700,WP Redirects
delete_private_rem_properties,real-estate-manager,1000,Real Estate Manager – Property Listing and Agent Management
delete_private_reservations,restaurant-manager,800,Restaurant Manager
delete_private_resume_positions,wp-resume,700,WP Resume
delete_private_room_reservations,wp-hotelier,1000,Easy WP Hotelier
delete_private_room_types,awebooking,6000,AweBooking – Hotel Booking System
delete_private_rooms,wp-hotelier,1000,Easy WP Hotelier
delete_private_rsvpmakers,rsvpmaker,1000,RSVPMaker
delete_private_sgpb_popup,popup-builder,100000,Popup Builder – Responsive WordPress Pop up – Subscription & Newsletter
delete_private_sgpb_popups,popup-builder,100000,Popup Builder – Responsive WordPress Pop up – Subscription & Newsletter
delete_private_shop_coupons,jigoshop,4000,Jigoshop
delete_private_shop_coupons,jigoshop-ecommerce,400,Jigoshop eCommerce
delete_private_shop_coupons,webmaster-user-role,8000,Webmaster User Role
delete_private_shop_coupons,woocommerce,4000000,WooCommerce
delete_private_shop_discounts,easy-digital-downloads,60000,Easy Digital Downloads
delete_private_shop_emails,jigoshop,4000,Jigoshop
delete_private_shop_emails,jigoshop-ecommerce,400,Jigoshop eCommerce
delete_private_shop_orders,jigoshop,4000,Jigoshop
delete_private_shop_orders,jigoshop-ecommerce,400,Jigoshop eCommerce
delete_private_shop_orders,webmaster-user-role,8000,Webmaster User Role
delete_private_shop_orders,woocommerce,4000000,WooCommerce
delete_private_shop_payments,easy-digital-downloads,60000,Easy Digital Downloads
delete_private_shop_webhooks,woocommerce,4000000,WooCommerce
delete_private_shows,radio-station,1000,Radio Station
delete_private_sln_attendants,salon-booking-system,5000,Salon booking system
delete_private_sln_bookings,salon-booking-system,5000,Salon booking system
delete_private_sln_services,salon-booking-system,5000,Salon booking system
delete_private_snippets,wp-snippets,1000,WP Snippets
delete_private_snitchs,snitch,1000,Snitch
delete_private_sp_calendars,sportspress,20000,SportsPress – Sports Club & League Manager
delete_private_sp_configs,sportspress,20000,SportsPress – Sports Club & League Manager
delete_private_sp_events,sportspress,20000,SportsPress – Sports Club & League Manager
delete_private_sp_lists,sportspress,20000,SportsPress – Sports Club & League Manager
delete_private_sp_players,sportspress,20000,SportsPress – Sports Club & League Manager
delete_private_sp_staffs,sportspress,20000,SportsPress – Sports Club & League Manager
delete_private_sp_tables,sportspress,20000,SportsPress – Sports Club & League Manager
delete_private_sp_teams,sportspress,20000,SportsPress – Sports Club & League Manager
delete_private_stm_lms_posts,masterstudy-lms-learning-management-system,400,MasterStudy LMS – Free Learning Management System WordPress Plugin for Online Courses
delete_private_store_orders,wordpress-ecommerce,3000,MarketPress – WordPress eCommerce
delete_private_stores,wp-store-locator,50000,WP Store Locator
delete_private_sunshine_galleries,sunshine-photo-cart,2000,Sunshine Photo Cart
delete_private_sunshine_orders,sunshine-photo-cart,2000,Sunshine Photo Cart
delete_private_sunshine_products,sunshine-photo-cart,2000,Sunshine Photo Cart
delete_private_support_tickets,ucare-support-system,3000,uCare – Support Ticket System & HelpDesk
delete_private_tc_events,tickera-event-ticketing-system,6000,Tickera – WordPress Event Ticketing
delete_private_tc_orders,tickera-event-ticketing-system,6000,Tickera – WordPress Event Ticketing
delete_private_tc_tickets,tickera-event-ticketing-system,6000,Tickera – WordPress Event Ticketing
delete_private_tc_tickets_instances,tickera-event-ticketing-system,6000,Tickera – WordPress Event Ticketing
delete_private_ticket,awesome-support,9000,Awesome Support – WordPress HelpDesk & Support Plugin
delete_private_tm-propertys,cherry-real-estate,600,Cherry Real Estate
delete_private_total_slider_slides,total-slider,500,Total Slider
delete_private_trans_logs,essential-real-estate,3000,Essential Real Estate
delete_private_translations,simple-punctual-translation,200,Simple Punctual Translation
delete_private_tribe_events,the-events-calendar,700000,The Events Calendar
delete_private_tribe_organizers,the-events-calendar,700000,The Events Calendar
delete_private_tribe_venues,the-events-calendar,700000,The Events Calendar
delete_private_user_packages,essential-real-estate,3000,Essential Real Estate
delete_private_user_registrations,user-registration,7000,"User Registration – Custom Registration Form, Login and User Profile for WordPress"
delete_private_vacancies,job-board,300,Job Board by BestWebSoft
delete_private_wctrl_contents,widgets-control,1000,Widgets Control
delete_private_wordlift_entities,wordlift,400,WordLift – AI powered SEO
delete_private_wpautoterms_pages,auto-terms-of-service-and-privacy-policy,100000,Auto Terms of Service and Privacy Policy (WP AutoTerms)
delete_private_wpcm_clubs,wp-club-manager,1000,WP Club Manager – WordPress Sports Club Plugin
delete_private_wpcm_matchs,wp-club-manager,1000,WP Club Manager – WordPress Sports Club Plugin
delete_private_wpcm_players,wp-club-manager,1000,WP Club Manager – WordPress Sports Club Plugin
delete_private_wpcm_sponsors,wp-club-manager,1000,WP Club Manager – WordPress Sports Club Plugin
delete_private_wpcm_staffs,wp-club-manager,1000,WP Club Manager – WordPress Sports Club Plugin
delete_private_wpdiscuz_forms,wpdiscuz,40000,Comments – wpDiscuz
delete_private_wpfc_sermons,sermon-manager-for-wordpress,9000,Sermon Manager
delete_private_wpi_discounts,invoicing,2000,Invoicing – Invoice & Payments Plugin
delete_private_wpi_invoices,invoicing,2000,Invoicing – Invoice & Payments Plugin
delete_private_wpi_items,invoicing,2000,Invoicing – Invoice & Payments Plugin
delete_private_wpi_quotes,invoicing,2000,Invoicing – Invoice & Payments Plugin
delete_private_wpp_properties,wp-property,5000,WP-Property – WordPress Powered Real Estate and Property Management
delete_private_wprm_reservations,wp-restaurant-manager,700,WP Restaurant Manager
delete_private_wpsdealss,deals-engine,200,Social Deals Engine
delete_private_wpsdealssaless,deals-engine,200,Social Deals Engine
delete_private_ycd_countdown,countdown-builder,1000,Countdown
delete_private_ycd_countdowns,countdown-builder,1000,Countdown
delete_product,dc-woocommerce-multi-vendor,10000,WC Marketplace
delete_product,design-approval-system,500,Design Approval System
delete_product,easy-digital-downloads,60000,Easy Digital Downloads
delete_product,gnucommerce,1000,GNUCommerce
delete_product,jigoshop,4000,Jigoshop
delete_product,jigoshop-ecommerce,400,Jigoshop eCommerce
delete_product,webmaster-user-role,8000,Webmaster User Role
delete_product,woocommerce,4000000,WooCommerce
delete_product,wordpress-ecommerce,3000,MarketPress – WordPress eCommerce
delete_product,wc-multivendor-marketplace,1000,WooCommerce Multivendor Marketplace
delete_product_categories,ecommerce-product-catalog,10000,eCommerce Product Catalog Plugin for WordPress
delete_product_categories,post-type-x,1000,Product Catalog X
delete_product_set,datafeedr-product-sets,1000,Datafeedr Product Sets
delete_product_sets,datafeedr-product-sets,1000,Datafeedr Product Sets
delete_product_terms,easy-digital-downloads,60000,Easy Digital Downloads
delete_product_terms,jigoshop,4000,Jigoshop
delete_product_terms,jigoshop-ecommerce,400,Jigoshop eCommerce
delete_product_terms,webmaster-user-role,8000,Webmaster User Role
delete_product_terms,woocommerce,4000000,WooCommerce
delete_products,dc-woocommerce-multi-vendor,10000,WC Marketplace
delete_products,design-approval-system,500,Design Approval System
delete_products,easy-digital-downloads,60000,Easy Digital Downloads
delete_products,ecommerce-product-catalog,10000,eCommerce Product Catalog Plugin for WordPress
delete_products,gnucommerce,1000,GNUCommerce
delete_products,jigoshop,4000,Jigoshop
delete_products,jigoshop-ecommerce,400,Jigoshop eCommerce
delete_products,post-type-x,1000,Product Catalog X
delete_products,products,300,WP Products
delete_products,webmaster-user-role,8000,Webmaster User Role
delete_products,woocommerce,4000000,WooCommerce
delete_products,wordpress-ecommerce,3000,MarketPress – WordPress eCommerce
delete_products,wc-multivendor-marketplace,1000,WooCommerce Multivendor Marketplace
delete_profile_cct,profile-custom-content-type,200,Profile CCT
delete_project,upstream,1000,WordPress Project Management by UpStream
delete_project_discussion,upstream,1000,WordPress Project Management by UpStream
delete_project_terms,upstream,1000,WordPress Project Management by UpStream
delete_projects,projectmanager,400,ProjectManager
delete_projects,upstream,1000,WordPress Project Management by UpStream
delete_property,essential-real-estate,3000,Essential Real Estate
delete_property_terms,essential-real-estate,3000,Essential Real Estate
delete_propertys,essential-real-estate,3000,Essential Real Estate
delete_psp_projects,project-panorama-lite,1000,Project Panorama
delete_published_acadp_fields,advanced-classifieds-and-directory-pro,4000,Advanced Classifieds & Directory Pro
delete_published_acadp_listings,advanced-classifieds-and-directory-pro,4000,Advanced Classifieds & Directory Pro
delete_published_acadp_payments,advanced-classifieds-and-directory-pro,4000,Advanced Classifieds & Directory Pro
delete_published_ads,apply-online,5000,Apply Online
delete_published_aec_events,another-events-calendar,800,Another Events Calendar
delete_published_aec_organizers,another-events-calendar,800,Another Events Calendar
delete_published_aec_venues,another-events-calendar,800,Another Events Calendar
delete_published_affiliate_keywords,affiliate,700,Affiliate
delete_published_agents,essential-real-estate,3000,Essential Real Estate
delete_published_aggregator-records,the-events-calendar,700000,The Events Calendar
delete_published_ai1ec_events,all-in-one-event-calendar,100000,All-in-One Event Calendar
delete_published_aiovg_videos,all-in-one-video-gallery,1000,All-in-One Video Gallery
delete_published_anb_animations,alert-notice-boxes,1000,Alert Notice Boxes
delete_published_anb_animations_out,alert-notice-boxes,1000,Alert Notice Boxes
delete_published_anb_designs,alert-notice-boxes,1000,Alert Notice Boxes
delete_published_anb_locations,alert-notice-boxes,1000,Alert Notice Boxes
delete_published_anbs,alert-notice-boxes,1000,Alert Notice Boxes
delete_published_applications,apply-online,5000,Apply Online
delete_published_archivs,archive,700,Archive
delete_published_articles,issuem,1000,IssueM
delete_published_at_biz_dirs,directorist,500,Directorist – Business Directory Plugin
delete_published_atbdp_orders,directorist,500,Directorist – Business Directory Plugin
delete_published_awebookings,awebooking,6000,AweBooking – Hotel Booking System
delete_published_birs_appointments,birchschedule,8000,Appointment Booking Calendar – BirchPress Scheduler
delete_published_birs_clients,birchschedule,8000,Appointment Booking Calendar – BirchPress Scheduler
delete_published_birs_locations,birchschedule,8000,Appointment Booking Calendar – BirchPress Scheduler
delete_published_birs_payments,birchschedule,8000,Appointment Booking Calendar – BirchPress Scheduler
delete_published_birs_services,birchschedule,8000,Appointment Booking Calendar – BirchPress Scheduler
delete_published_birs_staffs,birchschedule,8000,Appointment Booking Calendar – BirchPress Scheduler
delete_published_blocks,gutenberg,500000,Gutenberg
delete_published_board_committees,nonprofit-board-management,400,Nonprofit Board Management
delete_published_board_events,nonprofit-board-management,400,Nonprofit Board Management
delete_published_book-reviews,book-review-library,700,Book Review Library
delete_published_books,novelist,800,Novelist
delete_published_bps_forms,bp-profile-search,10000,BP Profile Search
delete_published_calp_events,calpress-event-calendar,5000,CalPress Calendar
delete_published_campaigns,charitable,10000,Charitable – Donation Plugin
delete_published_campaigns,leyka,1000,Leyka
delete_published_car_listings,wp-car-manager,3000,WP Car Manager
delete_published_cctor_coupons,coupon-creator,10000,Coupon Creator
delete_published_chronoslys,chronosly-events-calendar,4000,Chronosly Events Calendar
delete_published_classified_listings,classifieds-wp,800,Classifieds WP
delete_published_clients,upstream,1000,WordPress Project Management by UpStream
delete_published_courses,lifterlms,8000,LifterLMS
delete_published_ctas,cta,10000,WordPress Calls to Action
delete_published_custom_csss,custom-css-js,100000,Simple Custom CSS and JS
delete_published_ditty_news_tickers,ditty-news-ticker,40000,Ditty News Ticker
delete_published_documents,wp-document-revisions,4000,WP Document Revisions
delete_published_donations,charitable,10000,Charitable – Donation Plugin
delete_published_donations,leyka,1000,Leyka
delete_published_edr_courses,educator,1000,Educator 2
delete_published_edr_lessons,educator,1000,Educator 2
delete_published_edr_memberships,educator,1000,Educator 2
delete_published_email_templates,ucare-support-system,3000,uCare – Support Ticket System & HelpDesk
delete_published_emails,mailer-dragon,300,Mailer Dragon – Email Marketing Plugin for WordPress
delete_published_emd_agents,wp-ticket,400,Best Customer Customer Service Software & Support Ticket System for WordPress
delete_published_emd_canned_responses,wp-ticket,400,Best Customer Customer Service Software & Support Ticket System for WordPress
delete_published_emd_contacts,wp-easy-contact,600,Best Contact Management Software for WordPress
delete_published_emd_employees,employee-directory,400,Staff Directory – Employee Directory for WordPress
delete_published_emd_quotes,request-a-quote,1000,Request a Quote
delete_published_emd_tickets,wp-ticket,400,Best Customer Customer Service Software & Support Ticket System for WordPress
delete_published_epa_albums,easy-photo-album,5000,Easy Photo Album
delete_published_event_listings,wp-event-manager,1000,WP Event Manager
delete_published_event_magics,kikfyre-events-calendar-tickets,200,"Events, Calendars & Tickets – Event Kikfyre"
delete_published_events,events-maker,4000,Events Maker by dFactory
delete_published_events,quick-event-manager,5000,Quick Event Manager
delete_published_everest_forms,everest-forms,40000,Everest Forms – Easy Contact Form and Form Builder for WordPress
delete_published_fbtabs,facebook-tab-manager,1000,Facebook Tab Manager
delete_published_feed_sources,wp-rss-aggregator,60000,WP RSS Aggregator
delete_published_feeds,wp-rss-aggregator,60000,WP RSS Aggregator
delete_published_fep_announcements,front-end-pm,8000,Front End PM
delete_published_fep_messages,front-end-pm,8000,Front End PM
delete_published_flexible_invoices,flexible-invoices,1000,Flexible Invoices for WordPress
delete_published_food_groups,restaurantpress,3000,RestaurantPress
delete_published_food_menus,restaurantpress,3000,RestaurantPress
delete_published_forms,pronamic-ideal,6000,Pronamic Pay
delete_published_games,mstw-schedules-scoreboards,500,MSTW Schedules & Scoreboards
delete_published_give_forms,give,50000,Give – Donation Plugin and Fundraising Platform
delete_published_give_payments,give,50000,Give – Donation Plugin and Fundraising Platform
delete_published_glossaries,glossary-by-codeat,1000,Glossary
delete_published_hb_bookings,wp-hotel-booking,7000,WP Hotel Booking
delete_published_hb_rooms,wp-hotel-booking,7000,WP Hotel Booking
delete_published_hf_membership_plans,xa-woocommerce-memberships,400,Memberships for WooCommerce
delete_published_hf_user_memberships,xa-woocommerce-memberships,400,Memberships for WooCommerce
delete_published_hotel_locations,awebooking,6000,AweBooking – Hotel Booking System
delete_published_hotel_services,awebooking,6000,AweBooking – Hotel Booking System
delete_published_ib_edu_memberships,ibeducator,1000,Educator
delete_published_ib_educator_courses,ibeducator,1000,Educator
delete_published_ib_educator_lessons,ibeducator,1000,Educator
delete_published_ims_gallery,image-store,900,Image Store
delete_published_inbound-forms,cta,10000,WordPress Calls to Action
delete_published_inbound-forms,landing-pages,10000,WordPress Landing Pages
delete_published_inbound-forms,leads,7000,WordPress Leads
delete_published_insertcodes,insert-code,300,Insert Code
delete_published_invoices,essential-real-estate,3000,Essential Real Estate
delete_published_job_listings,wp-job-manager,100000,WP Job Manager
delete_published_jscp_matchs,joomsport-sports-league-results-management,1000,"JoomSport – for Sports: Team & League, Football, Hockey & more"
delete_published_jscp_players,joomsport-sports-league-results-management,1000,"JoomSport – for Sports: Team & League, Football, Hockey & more"
delete_published_jscp_teams,joomsport-sports-league-results-management,1000,"JoomSport – for Sports: Team & League, Football, Hockey & more"
delete_published_klaviyo_shop_carts,klaviyo-for-woocommerce,1000,Klaviyo for WooCommerce
delete_published_landing_pages,landing-pages,10000,WordPress Landing Pages
delete_published_leads,cta,10000,WordPress Calls to Action
delete_published_leads,landing-pages,10000,WordPress Landing Pages
delete_published_leads,leads,7000,WordPress Leads
delete_published_legalpack_pages,legalpack,400,Legalpack
delete_published_lessons,lifterlms,8000,LifterLMS
delete_published_listings,auto-listings,400,Auto Listings
delete_published_listings,wp-real-estate,400,WP Real Estate
delete_published_listings,wpcasa,2000,WPCasa
delete_published_lp_courses,learnpress,50000,LearnPress – WordPress LMS Plugin
delete_published_lp_lessons,learnpress,50000,LearnPress – WordPress LMS Plugin
delete_published_lp_orders,learnpress,50000,LearnPress – WordPress LMS Plugin
delete_published_mbdb_book,mooberry-book-manager,1000,Mooberry Book Manager
delete_published_mbdb_book_grid,mooberry-book-manager,1000,Mooberry Book Manager
delete_published_mbdb_book_grids,mooberry-book-manager,1000,Mooberry Book Manager
delete_published_mbdb_books,mooberry-book-manager,1000,Mooberry Book Manager
delete_published_meals,restaurant-manager,800,Restaurant Manager
delete_published_memberships,lifterlms,8000,LifterLMS
delete_published_mp_menu_items,mp-restaurant-menu,6000,Restaurant Menu by MotoPress
delete_published_mprm_orders,mp-restaurant-menu,6000,Restaurant Menu by MotoPress
delete_published_nc_references,nelio-content,7000,Nelio Content – Social Media Marketing Automation
delete_published_nemus-sliders,nemus-slider,2000,Nemus Slider
delete_published_news,news-manager,3000,News Manager
delete_published_opalestate_agentss,opal-estate,1000,Opal Estate
delete_published_opalestate_propertiess,opal-estate,1000,Opal Estate
delete_published_packages,essential-real-estate,3000,Essential Real Estate
delete_published_payments,pronamic-ideal,6000,Pronamic Pay
delete_published_players,team-rosters,800,Team Rosters
delete_published_playlists,radio-station,1000,Radio Station
delete_published_plugin_filters,plugin-organizer,10000,Plugin Organizer
delete_published_plugin_groups,plugin-organizer,10000,Plugin Organizer
delete_published_portfolio_projects,custom-content-portfolio,1000,Custom Content Portfolio
delete_published_portfolios,flash-toolkit,30000,Flash Toolkit
delete_published_portfolios,suffice-toolkit,5000,Suffice Toolkit
delete_published_pricing_rates,awebooking,6000,AweBooking – Hotel Booking System
delete_published_product_sets,datafeedr-product-sets,1000,Datafeedr Product Sets
delete_published_products,design-approval-system,500,Design Approval System
delete_published_products,easy-digital-downloads,60000,Easy Digital Downloads
delete_published_products,ecommerce-product-catalog,10000,eCommerce Product Catalog Plugin for WordPress
delete_published_products,gnucommerce,1000,GNUCommerce
delete_published_products,jigoshop,4000,Jigoshop
delete_published_products,jigoshop-ecommerce,400,Jigoshop eCommerce
delete_published_products,post-type-x,1000,Product Catalog X
delete_published_products,products,300,WP Products
delete_published_products,webmaster-user-role,8000,Webmaster User Role
delete_published_products,woocommerce,4000000,WooCommerce
delete_published_products,wordpress-ecommerce,3000,MarketPress – WordPress eCommerce
delete_published_products,wc-multivendor-marketplace,1000,WooCommerce Multivendor Marketplace
delete_published_projects,upstream,1000,WordPress Project Management by UpStream
delete_published_propertys,essential-real-estate,3000,Essential Real Estate
delete_published_psp_projects,project-panorama-lite,1000,Project Panorama
delete_published_questions,lifterlms,8000,LifterLMS
delete_published_quizzes,lifterlms,8000,LifterLMS
delete_published_quotes,mg-quotes,300,mg Quotes
delete_published_redirects,wp-redirects,700,WP Redirects
delete_published_rem_properties,real-estate-manager,1000,Real Estate Manager – Property Listing and Agent Management
delete_published_reservations,restaurant-manager,800,Restaurant Manager
delete_published_resume_positions,wp-resume,700,WP Resume
delete_published_room_reservations,wp-hotelier,1000,Easy WP Hotelier
delete_published_room_types,awebooking,6000,AweBooking – Hotel Booking System
delete_published_rooms,wp-hotelier,1000,Easy WP Hotelier
delete_published_rsvpmakers,rsvpmaker,1000,RSVPMaker
delete_published_schedules,mstw-schedules-scoreboards,500,MSTW Schedules & Scoreboards
delete_published_sgpb_popups,popup-builder,100000,Popup Builder – Responsive WordPress Pop up – Subscription & Newsletter
delete_published_shop_coupons,jigoshop,4000,Jigoshop
delete_published_shop_coupons,jigoshop-ecommerce,400,Jigoshop eCommerce
delete_published_shop_coupons,webmaster-user-role,8000,Webmaster User Role
delete_published_shop_coupons,woocommerce,4000000,WooCommerce
delete_published_shop_coupons,wc-multivendor-marketplace,1000,WooCommerce Multivendor Marketplace
delete_published_shop_discounts,easy-digital-downloads,60000,Easy Digital Downloads
delete_published_shop_emails,jigoshop,4000,Jigoshop
delete_published_shop_emails,jigoshop-ecommerce,400,Jigoshop eCommerce
delete_published_shop_orders,jigoshop,4000,Jigoshop
delete_published_shop_orders,jigoshop-ecommerce,400,Jigoshop eCommerce
delete_published_shop_orders,webmaster-user-role,8000,Webmaster User Role
delete_published_shop_orders,woocommerce,4000000,WooCommerce
delete_published_shop_payments,easy-digital-downloads,60000,Easy Digital Downloads
delete_published_shop_webhooks,woocommerce,4000000,WooCommerce
delete_published_shows,radio-station,1000,Radio Station
delete_published_sln_attendants,salon-booking-system,5000,Salon booking system
delete_published_sln_bookings,salon-booking-system,5000,Salon booking system
delete_published_sln_services,salon-booking-system,5000,Salon booking system
delete_published_snippets,wp-snippets,1000,WP Snippets
delete_published_snitchs,snitch,1000,Snitch
delete_published_sp_calendars,sportspress,20000,SportsPress – Sports Club & League Manager
delete_published_sp_configs,sportspress,20000,SportsPress – Sports Club & League Manager
delete_published_sp_events,sportspress,20000,SportsPress – Sports Club & League Manager
delete_published_sp_lists,sportspress,20000,SportsPress – Sports Club & League Manager
delete_published_sp_players,sportspress,20000,SportsPress – Sports Club & League Manager
delete_published_sp_staffs,sportspress,20000,SportsPress – Sports Club & League Manager
delete_published_sp_tables,sportspress,20000,SportsPress – Sports Club & League Manager
delete_published_sp_teams,sportspress,20000,SportsPress – Sports Club & League Manager
delete_published_sports,mstw-schedules-scoreboards,500,MSTW Schedules & Scoreboards
delete_published_stm_lms_posts,masterstudy-lms-learning-management-system,400,MasterStudy LMS – Free Learning Management System WordPress Plugin for Online Courses
delete_published_store_orders,wordpress-ecommerce,3000,MarketPress – WordPress eCommerce
delete_published_stores,wp-store-locator,50000,WP Store Locator
delete_published_sunshine_galleries,sunshine-photo-cart,2000,Sunshine Photo Cart
delete_published_sunshine_orders,sunshine-photo-cart,2000,Sunshine Photo Cart
delete_published_sunshine_products,sunshine-photo-cart,2000,Sunshine Photo Cart
delete_published_support_tickets,ucare-support-system,3000,uCare – Support Ticket System & HelpDesk
delete_published_tc_events,tickera-event-ticketing-system,6000,Tickera – WordPress Event Ticketing
delete_published_tc_orders,tickera-event-ticketing-system,6000,Tickera – WordPress Event Ticketing
delete_published_tc_tickets,tickera-event-ticketing-system,6000,Tickera – WordPress Event Ticketing
delete_published_tc_tickets_instances,tickera-event-ticketing-system,6000,Tickera – WordPress Event Ticketing
delete_published_teams,mstw-schedules-scoreboards,500,MSTW Schedules & Scoreboards
delete_published_tm-propertys,cherry-real-estate,600,Cherry Real Estate
delete_published_total_slider_slides,total-slider,500,Total Slider
delete_published_trans_logs,essential-real-estate,3000,Essential Real Estate
delete_published_translations,simple-punctual-translation,200,Simple Punctual Translation
delete_published_tribe_events,the-events-calendar,700000,The Events Calendar
delete_published_tribe_organizers,the-events-calendar,700000,The Events Calendar
delete_published_tribe_venues,the-events-calendar,700000,The Events Calendar
delete_published_user_packages,essential-real-estate,3000,Essential Real Estate
delete_published_user_registrations,user-registration,7000,"User Registration – Custom Registration Form, Login and User Profile for WordPress"
delete_published_vacancies,job-board,300,Job Board by BestWebSoft
delete_published_venues,mstw-schedules-scoreboards,500,MSTW Schedules & Scoreboards
delete_published_wctrl_contents,widgets-control,1000,Widgets Control
delete_published_wordlift_entities,wordlift,400,WordLift – AI powered SEO
delete_published_wpautoterms_pages,auto-terms-of-service-and-privacy-policy,100000,Auto Terms of Service and Privacy Policy (WP AutoTerms)
delete_published_wpcm_clubs,wp-club-manager,1000,WP Club Manager – WordPress Sports Club Plugin
delete_published_wpcm_matchs,wp-club-manager,1000,WP Club Manager – WordPress Sports Club Plugin
delete_published_wpcm_players,wp-club-manager,1000,WP Club Manager – WordPress Sports Club Plugin
delete_published_wpcm_sponsors,wp-club-manager,1000,WP Club Manager – WordPress Sports Club Plugin
delete_published_wpcm_staffs,wp-club-manager,1000,WP Club Manager – WordPress Sports Club Plugin
delete_published_wpdiscuz_forms,wpdiscuz,40000,Comments – wpDiscuz
delete_published_wpfc_sermons,sermon-manager-for-wordpress,9000,Sermon Manager
delete_published_wpi_discounts,invoicing,2000,Invoicing – Invoice & Payments Plugin
delete_published_wpi_invoices,invoicing,2000,Invoicing – Invoice & Payments Plugin
delete_published_wpi_items,invoicing,2000,Invoicing – Invoice & Payments Plugin
delete_published_wpi_quotes,invoicing,2000,Invoicing – Invoice & Payments Plugin
delete_published_wppizzas,wppizza,2000,WPPizza
delete_published_wprm_reservations,wp-restaurant-manager,700,WP Restaurant Manager
delete_published_wpsdealss,deals-engine,200,Social Deals Engine
delete_published_wpsdealssaless,deals-engine,200,Social Deals Engine
delete_published_ycd_countdowns,countdown-builder,1000,Countdown
delete_question,lifterlms,8000,LifterLMS
delete_questions,lifterlms,8000,LifterLMS
delete_quiz,lifterlms,8000,LifterLMS
delete_quizzes,lifterlms,8000,LifterLMS
delete_quote_authors,mg-quotes,300,mg Quotes
delete_quote_categories,mg-quotes,300,mg Quotes
delete_quotes,mg-quotes,300,mg Quotes
delete_raq_services,request-a-quote,1000,Request a Quote
delete_recurring_events,events-manager,100000,Events Manager
delete_redirects,wp-redirects,700,WP Redirects
delete_replies,bbpress,300000,bbPress
delete_reply,awesome-support,9000,Awesome Support – WordPress HelpDesk & Support Plugin
delete_reply,catchers-helpdesk,200,Catchers Helpdesk and Ticket system for Support
delete_reservations,restaurant-manager,800,Restaurant Manager
delete_resume_organizations,wp-resume,700,WP Resume
delete_resume_positions,wp-resume,700,WP Resume
delete_resume_sections,wp-resume,700,WP Resume
delete_roles,members,100000,Members
delete_roles,wpfront-user-role-editor,60000,WPFront User Role Editor
delete_room,wp-hotelier,1000,Easy WP Hotelier
delete_room_reservation,wp-hotelier,1000,Easy WP Hotelier
delete_room_reservation_terms,wp-hotelier,1000,Easy WP Hotelier
